id,facility_id,year,material,commodity,mineral_value_tonnes,commodity_value_tonnes,grade_ppm,source_id,comment
349,COM00527.00,2013,F.stc,,18960480,,,det_1403,
350,COM00529.00,2018,O.Au,Me.Au,24102000,54.544482252,2.48,det_1035,
351,COM00530.00,2019,,Me.Mo,67000000,,,det_1167,
352,COM00531.00,2007,O.Au,Me.Au,626000,4.195729404000001,6.69048745868,det_1041,
353,COM00532.00,2018,O.Fe,Me.Fe,207200000,,,det_1371,
354,COM00534.00,2019,O.Fe,Me.Fe,131000000,,,det_1218,
355,COM00538.00,2018,O.Cu,Me.Cu,535500000,,,det_1602,
356,COM00538.00,2018,O.Cu,Me.Mo,535500000,,,det_1602,
357,COM00541.00,2019,O.bulk,Me.Fe,878000,,,det_1447,
358,COM00541.00,2019,O.bulk,Me.Ni,878000,12630,14400,det_1447,
359,COM00541.00,2019,O.Fe,Me.Fe,2472000,,,det_1447,
360,COM00541.00,2019,O.Fe,Me.Ni,2472000,25200,10200,det_1447,
361,COM00543.00,2003,O.Au,Me.Au,340000,1.559223765,5.52815701035,det_1044,
362,COM00544.00,2018,O.Fe,Me.Fe,321000000,,,det_1067,
363,COM00545.00,2019,F.coal,,12610080,,,det_1411,
364,COM00547.00,2019,O.bulk,Me.Ag,9900000,,,det_1380,
365,COM00547.00,2019,O.bulk,Me.Cu,9900000,,,det_1380,
366,COM00547.00,2019,O.bulk,Me.Pb,9900000,,,det_1380,
367,COM00547.00,2019,O.bulk,Me.Zn,9900000,,,det_1380,
368,COM00548.00,2019,O.Al,Me.Al2O3,3530000,,,det_1274,
369,COM00548.00,2019,O.Al,Nm.SiO2,3530000,,,det_1274,
370,COM00551.00,2020,F.coal,,900000000,,,det_1486,
371,COM00553.00,2018,O.Au,Me.Au,39130000,46.2097227019,1.3,det_2833,
372,COM00554.00,2019,F.coal,,16000000,,,det_1147,
373,COM00554.00,2019,F.stc,,114000000,,,det_1147,
374,COM00558.00,2019,O.bulk,O.FeTiO3,144000000,,,det_2860,
375,COM00558.00,2019,O.bulk,O.TiO2,144000000,,,det_2860,
376,COM00558.00,2019,O.bulk,O.Zr,144000000,,,det_2860,
377,COM00565.00,2020,F.coal,,249000000,,,det_1581,205+44
378,COM00569.00,2012,,,,,,det_1941,0.24*1867
379,COM00571.00,2013,F.coal,,55800000,,,det_1162,
380,COM00576.00,2018,O.Fe,Me.Fe,545000000,,,det_1067,Reserves at Iron Ore Company of Canada are reported as marketable product (60% pellets and 40% concentrate for sale) at a natural moisture content of 2%. The marketable product is derived from mined material comprising 580 million dry tonnes at 38.6% iron (Proved) and 718 million dry tonnes at 38.1% iron (Probable) using process recovery factors derived from current IOC concentrating and pellet operations.
381,COM00579.00,2013,F.coal,,10800000,,,det_1162,
382,COM00579.00,2020,F.coal,,49200000,,,det_1845,
383,COM00582.00,2020,F.stc,,27100000,,,det_1115,
384,COM00583.00,2019,O.Fe,Me.Fe,796200000,,,det_1159,
385,COM00585.00,2019,F.coc,,18688320,,,det_1415,
386,COM00586.00,2018,O.Cu,Me.Cu,27112000,646006.253354,23830,det_1035,
387,COM00587.00,2019,O.bulk,O.FeTiO3,87000000,,,det_2860,
388,COM00587.00,2019,O.bulk,O.TiO2,87000000,,,det_2860,
389,COM00587.00,2019,O.bulk,O.Zr,87000000,,,det_2860,
390,COM00588.00,2019,O.Au,Me.Au,34176000,70.675360839,2.27,det_1917,
391,COM00590.00,2020,O.Au,Me.Au,796000,,,det_2785,
392,COM00592.00,2002,O.Au,Me.Au,2285714.285714286,16.199727502857147,8.08,det_2854,
393,COM00595.00,2019,O.Al,Me.Al2O3,240000,,,det_1274,
394,COM00595.00,2019,O.Al,Nm.SiO2,240000,,,det_1274,
395,COM00603.00,2019,O.bulk,Me.Ag,255097,,,det_1631,
396,COM00603.00,2019,O.bulk,Me.Au,255097,,,det_1631,
397,COM00603.00,2019,O.bulk,Me.Cu,255097,,,det_1631,
398,COM00603.00,2019,O.bulk,Me.Pb,255097,,,det_1631,
399,COM00604.00,2007,O.Au,Me.Ag,115555.55555555555,18.93118147,179.6,det_2861,
400,COM00604.00,2007,O.Au,Me.Au,115555.55555555555,1.73247085,16.6,det_2861,
401,COM00605.00,2013,O.Au,Me.Au,3300000,11.623304430000001,3.51534086812,det_1012,
402,COM00605.00,2020,O.Au,Me.Au,16868000,57.379434552000006,3.7,det_2862,
403,COM00607.00,2019,O.Al,Me.Al2O3,98900000,,,det_1270,43.4 (probable) + 55.5 (proven)
404,COM00607.00,2019,O.Al,Nm.SiO2,98900000,,,det_1270,43.4 (probable) + 55.5 (proven)
405,COM00611.00,2017,O.Au,Me.Au,218400000,219.42530802000002,1.0030331278852382,det_2839,
406,COM00615.00,2020,F.stc,,1300000,,,det_1546,
407,COM00617.00,2013,O.Au,Me.Au,2884000,11.566605384,3.9972827613299993,det_1037,
408,COM00617.00,2020,O.Au,Me.Au,8249000,20.553404175,2.7,det_2862,
409,COM00618.00,2017,O.bulk,Me.AsCu,1106400000,,,det_2863,
410,COM00618.00,2017,O.bulk,Me.Au,1153200000,,,det_2863,
411,COM00618.00,2017,O.bulk,Me.Cu,1153200000,,,det_2863,
412,COM00619.00,2019,F.coal,,50000000,,,det_1218,
413,COM00623.00,2020,O.Au,Me.Au,1074091,2.04326,2.1,det_2277,
414,COM00624.00,2019,O.bulk,Me.Co,124000000,,,det_2855,
415,COM00624.00,2019,O.bulk,Me.Cu,124000000,,,det_2855,
416,COM00625.00,2019,O.bulk,Me.Ag,4500000,,,det_1307,
417,COM00625.00,2019,O.bulk,Me.Pb,4500000,,,det_1307,
418,COM00625.00,2019,O.bulk,Me.Zn,4500000,,,det_1307,
419,COM00628.00,2019,O.Fe,Me.Fe,333849600,,,det_1977,Recoverable tons mean the tons of product that can be used internally or delivered to a customer after considering mining and beneficiation or preparation losses
420,COM00630.00,2018,F.sbc,,68412859.2,,,det_1431,
421,COM00631.00,2019,O.Au,Me.Au,1677000,10.375925418000001,6.18019604234,det_1477,
422,COM00633.00,2017,F.coal,,146000000,,,det_1065,
423,COM00633.00,2019,F.coal,,144600000,,,det_1508,
424,COM00634.00,2016,O.Au,Me.Au,90000,0.7087380750000001,8.4,det_2864,
425,COM00635.00,2018,O.bulk,Me.Au,128600000,,,det_1124,Proven ; Probable
426,COM00635.00,2018,O.bulk,Me.Co,128600000,,,det_1124,Proven ; Probable
427,COM00635.00,2018,O.bulk,Me.Cu,128600000,,,det_1124,Proven ; Probable
428,COM00635.00,2018,O.bulk,Me.Ni,128600000,,,det_1124,Proven ; Probable
429,COM00635.00,2018,O.bulk,Me.Pd,128600000,,,det_1124,Proven ; Probable
430,COM00635.00,2018,O.bulk,Me.Pt,128600000,,,det_1124,Proven ; Probable
431,COM00638.00,2019,O.Fe,Me.Fe,439480000,,,det_1265,
432,COM00639.00,2019,F.stc,,47200000,,,det_1147,
433,COM00642.00,2018,O.Au,Me.Au,62711111.11111111,236.24602608333333,4.13,det_2833,
434,COM00644.00,2018,F.coal,,535000000,,,det_2422,
435,COM00646.00,2020,F.coal,,144600000,,,det_1528,= 57.4 + 87.2
436,COM00648.00,2019,O.Cu,Me.Cu,5700000,326000,57000,det_1449,
437,COM00649.00,2018,O.Cu,Me.Cu,23700000,,,det_2852,
438,COM00651.00,2018,O.Cu,Me.Cu,45300000,553000,13000,det_2316,
439,COM00652.00,2019,O.Fe,Me.Fe,616000000,,,det_2865,
440,COM00655.00,2019,O.Au,Me.Au,28925000,116.119646208,4.4,det_1632,
441,COM00656.00,2019,F.stc,,247000000,,,det_1147,
442,COM00657.00,2018,O.Au,Me.Au,32800000,158.24703811166,5.267987804878048,det_1093,
443,COM00659.00,2010,F.coal,,16420320.000000002,,,det_1406,
444,COM00661.00,2018,O.Fe,Me.Fe,188200000,,,det_1104,
445,COM00662.00,2018,O.Cu,Me.Cu,,639643,48000,det_1332,
446,COM00664.00,2019,O.Ni,Me.Ni,41800000,,,det_2855,
447,COM00665.00,2020,O.Fe,Me.Al2O3,18700000,,,det_1502,
448,COM00665.00,2020,O.Fe,Me.Fe,18700000,,,det_1502,
449,COM00665.00,2020,O.Fe,Nm.SiO2,18700000,,,det_1502,
450,COM00665.00,2020,O.Fe,,18700000,,,det_1502,
451,COM00668.00,2017,O.Au,Me.Au,2089999.9999999998,10.2058283268,5.39,det_2866,
452,COM00668.00,2017,O.Au,Me.U,2089999.9999999998,707.6040972000001,340,det_2866,
453,COM00670.00,2020,O.Fe,Me.Fe,126708000,,,det_1561,
454,COM00672.00,2020,F.coc,,277000000,,,det_1568,
455,COM00675.00,2012,F.coal,,470250000,,,det_1941,627*0.75
456,COM00676.00,2020,F.coal,,183961000,,,det_1561,
457,COM00680.00,2018,O.pgm,Me.pgm,73600000,188.69442595328002,2.8,det_1093,
458,COM00681.00,2019,O.Fe,Me.Fe,636000000,,,det_1218,
459,COM00684.00,2018,O.Au,Me.Ag,5100000,428.13449634600005,92.1,det_2836,
460,COM00684.00,2018,O.Au,Me.Au,5100000,38.83884651,8.4,det_2836,
461,COM00689.00,2018,O.bulk,Me.Au,1300000,,,det_1124,Proven ; Probable
462,COM00689.00,2018,O.bulk,Me.Co,1300000,,,det_1124,Proven ; Probable
463,COM00689.00,2018,O.bulk,Me.Cu,1300000,,,det_1124,Proven ; Probable
464,COM00689.00,2018,O.bulk,Me.Ni,1300000,,,det_1124,Proven ; Probable
465,COM00689.00,2018,O.bulk,Me.Zn,1300000,,,det_1124,Proven ; Probable
466,COM00690.00,2018,O.bulk,Me.Zn,,732877,98200,det_1332,
467,COM00693.00,2018,O.sul,Me.Cu,3243851000,,,det_2840,
468,COM00693.00,2018,O.sul,Me.Mo,3243851000,,,det_2840,
469,COM00694.00,2018,O.Au,Me.Ag,15689000,1031.327297217,72.1,det_2836,
470,COM00694.00,2018,O.Au,Me.Au,15689000,23.955346935,1.7,det_2836,
471,COM00695.00,2019,O.bulk,Me.Ag,9000000,,,det_1380,
472,COM00695.00,2019,O.bulk,Me.Au,9000000,,,det_1380,
473,COM00695.00,2019,O.bulk,Me.Pb,9000000,,,det_1380,
474,COM00695.00,2019,O.bulk,Me.Zn,9000000,,,det_1380,
475,COM00696.00,2019,O.bulk,Me.Ag,20432000,48.732830037,2.62,det_1632,
476,COM00696.00,2019,O.bulk,Me.Au,20432000,13.891266270000001,0.75,det_1632,
477,COM00697.00,2018,O.Fe,Me.Fe,21900000,,,det_1371,
478,COM00698.00,2013,O.Au,Me.Au,18534299.105240732,10.267189838091182,0.59533998573,det_1012,
479,COM00698.00,2019,O.bulk,Me.Ag,560177,,,det_1631,
480,COM00698.00,2019,O.bulk,Me.Au,560177,,,det_1631,
481,COM00699.00,2018,O.Au,Me.Ag,44886000,253.44473562000002,6.19,det_1035,
482,COM00699.00,2018,O.Au,Me.Au,44886000,112.03731489600001,2.74,det_1035,
483,COM00701.00,2019,O.bulk,Me.Ag,13675000,,,det_2832,
484,COM00701.00,2019,O.bulk,Me.Au,13675000,,,det_2832,
485,COM00701.00,2019,O.bulk,Me.Cu,13675000,,,det_2832,
486,COM00701.00,2019,O.bulk,Me.Zn,13675000,,,det_2832,
487,COM00707.00,2019,O.bulk,Me.Ag,14920000,249.305705262,18.33,det_1632,
488,COM00707.00,2019,O.bulk,Me.Au,14920000,81.873422424,6.02,det_1632,
489,COM00707.00,2019,O.bulk,Me.Cu,14920000,1109.912174973,2600,det_1632,
490,COM00707.00,2019,O.bulk,Me.Zn,14920000,3391.623533628,8000,det_1632,
491,COM00708.00,2018,O.bulk,Me.Ag,1047300000,,,det_2852,
492,COM00708.00,2018,O.bulk,Me.Au,1045000000,,,det_2852,
493,COM00708.00,2018,O.bulk,Me.Cu,1047300000,,,det_2852,
494,COM00708.00,2018,O.bulk,Me.Mo,1047300000,,,det_2852,
495,COM00711.00,2019,F.coal,,77000000,,,det_1515,
496,COM00712.00,2012,O.Au,Me.Au,2963000,10.971265401,3.7137875300300003,det_2708,
497,COM00715.00,2019,F.coc,,43817760,,,det_1399,
498,COM00716.00,2019,F.coc,,39191040,,,det_1399,
499,COM00719.00,2019,O.Ni,Me.Ni,9400000,,,det_1135,
500,COM00721.00,2020,O.Au,Me.Au,45783000,96.70022295300001,2.3273463949500908,det_3311,
501,COM00725.00,2018,O.Au,Me.Au,330000000,680.3885551200001,2.3,det_2841,
502,COM00729.00,2009,O.bulk,Me.Pb,7000000,,,det_2838,
503,COM00729.00,2009,O.bulk,Me.Zn,7000000,,,det_2838,
504,COM00732.00,2019,O.Fe,Me.Fe,394000000,,,det_2865,
505,COM00733.00,2012,O.Au,Me.Au,164230000,170.890924644,1.14,det_2857,
506,COM00736.00,2011,O.Ni,Me.Ni,4600000,,,det_2843,
507,COM00738.00,2016,F.coal,,8618400,,,det_1402,
508,COM00739.00,2017,O.Au,Me.Au,21600000,30.333989610000003,1.38912663337,det_2839,
509,COM00744.00,2018,O.Cu,Me.Cu,2053900000,9489000,4591.917814888749,det_1104,
510,COM00745.00,2020,O.Fe,Me.Fe,407800000,,,det_1369,
511,COM00747.00,2019,O.Cu,Me.Au,1072000000,,,det_1173,
512,COM00747.00,2019,O.Cu,Me.Cu,1072000000,,,det_1173,
513,COM00747.00,2019,O.Cu,Me.Mo,1072000000,,,det_1173,
514,COM00748.00,2018,O.Au,Me.Au,,238.13599429200002,,det_2867,
515,COM00751.00,2016,O.Cu,Me.Cu,45400000,,,det_1160,
516,COM00754.00,2018,O.Cu,Me.Cu,374596000,2062756.6618120002,5510,det_1035,
517,COM00755.00,2019,O.Al,Me.Al2O3,2530000,,,det_1274,
518,COM00755.00,2019,O.Al,Nm.SiO2,2530000,,,det_1274,
519,COM00758.00,2019,O.Au,Me.Au,34620000,31.184475443,0.98683997689197,det_1359,
520,COM00759.00,2020,F.stc,,35900000,,,det_1115,
521,COM00762.00,2019,O.Al,Me.Al2O3,5220000,,,det_1307,
522,COM00762.00,2019,O.Al,Nm.SiO2,5220000,,,det_1307,
523,COM00763.00,2017,O.bulk,Me.Ag,192890,,,det_2026,
524,COM00763.00,2017,O.bulk,Me.Au,192890,,,det_2026,
525,COM00763.00,2017,O.bulk,Me.Pb,192890,,,det_2026,
526,COM00763.00,2017,O.bulk,Me.Zn,192890,,,det_2026,
527,COM00769.00,2014,O.Cu,Me.Cu,99800000,,,det_1114,
528,COM00770.00,2014,O.Cu,Me.Cu,91800000,,,det_1114,
529,COM00771.00,2018,O.Fe,Me.Fe,300000,,,det_1371,
530,COM00773.00,2019,O.bulk,Me.Ag,34503283,,,det_1631,
531,COM00773.00,2019,O.bulk,Me.Au,34503283,,,det_1631,
532,COM00773.00,2019,O.bulk,Me.Cu,34503283,,,det_1631,
533,COM00774.00,2019,O.Fe,Me.Fe,3096300000,,,det_1159,
534,COM00775.00,2012,O.Au,Me.Au,185584000,122.271492699,0.72,det_2857,
535,COM00776.00,2012,O.Au,Me.Au,324803480.3480348,0.13949360252025203,0.4252428469500001,det_2708,
536,COM00776.00,2019,O.Au,Me.Au,228763000,102.34177803,0.49,det_1387,
537,COM00778.00,2019,F.coal,,17418240,,,det_1373,
538,COM00779.00,2020,O.Au,Me.Ag,,935.53426329,,det_1538,
539,COM00779.00,2020,O.Au,Me.Au,,121.902949459,,det_1538,
540,COM00783.00,2020,F.coal,,450000000,,,det_1542,
541,COM00784.00,2019,F.coal,,14061600,,,det_1411,
542,COM00785.00,2019,O.bulk,Me.Ag,98000000,,,det_2855,
543,COM00785.00,2019,O.bulk,Me.Pb,98000000,,,det_2855,
544,COM00785.00,2019,O.bulk,Me.Zn,98000000,,,det_2855,
545,COM00786.00,2019,O.Au,Me.Au,26112000,94.12041636000001,3.96,det_1632,
546,COM00787.00,2018,O.Au,Me.Au,292279000,209.077732125,0.7800000000000001,det_1126,
547,COM00789.00,2019,O.Au,Me.Au,20749000,115.29751004100001,6.1,det_1632,
548,COM00791.00,2017,O.Au,Me.Au,148800000,150.06347508000002,1.02058283268,det_2839,
549,COM00793.00,2019,F.coal,,85400000,,,det_1508,
550,COM00794.00,2019,F.coc,,9979200,,,det_2144,
551,COM00795.00,2019,F.coal,,12156480,,,det_1411,
552,COM00801.00,2019,O.Al,Me.Al2O3,2600000,,,det_1274,
553,COM00801.00,2019,O.Al,Nm.SiO2,2600000,,,det_1274,
554,COM00802.00,2018,O.bulk,Me.Zn,,1469829,23900,det_1332,
555,COM00803.00,2018,F.stc,,76000000,,,det_1371,
556,COM00805.00,2013,O.bulk,Me.Ag,250000,79.94565486,325.45252553240005,det_1012,
557,COM00805.00,2013,O.bulk,Me.Au,250000,0.8504856900000001,2.6365056510900002,det_1012,
558,COM00806.00,2019,F.stc,,422100000,,,det_1147,
559,COM00807.00,2015,O.Fe,Me.Fe,61900000,,,det_2868,
560,COM00807.00,2015,O.Fe,Nm.SiO2,61900000,,,det_2868,
561,COM00808.00,2019,F.coc,,39916800,,,det_2144,
562,COM00816.00,2018,O.pgm,Me.pgm,610800000,2191.3614389027402,3.8999999999999995,det_1093,
563,COM00817.00,2018,F.coal,,188500000,,,det_1371,
564,COM00818.00,2019,O.Fe,Me.Fe,769000000,,,det_1159,
565,COM00820.00,2018,O.Fe,Me.Fe,3180700000,,,det_1104,
566,COM00822.00,2019,O.bulk,Me.Ag,4709000,88.592259375,20.6,det_1917,
567,COM00822.00,2019,O.bulk,Me.Au,4709000,12.75728535,2.98,det_1917,
568,COM00822.00,2019,O.bulk,Me.Zn,4709000,0.049441528,10500,det_1917,
569,COM00824.00,2018,O.bulk,Me.Cu,185000000,1700000,9100,det_1171,
570,COM00825.00,2019,O.Fe,Me.Fe,375580800,,,det_1977,Recoverable tons mean the tons of product that can be used internally or delivered to a customer after considering mining and beneficiation or preparation losses
571,COM00826.00,2019,O.Fe,Me.Fe,130000000,,,det_1218,
572,COM00827.00,2019,O.bulk,Me.Ag,2363000,11.90679966,5.999999999999999,det_1892,
573,COM00827.00,2019,O.bulk,Me.Au,2363000,1.275728535,0.6,det_1892,
574,COM00827.00,2019,O.bulk,Me.Cu,2363000,40000,16800,det_1892,
575,COM00828.00,2019,M.lat,Me.Co,51100000,66800,1300,det_1432,
576,COM00828.00,2019,M.lat,Me.Ni,51100000,595100,11600,det_1432,
577,COM00829.00,2017,O.Au,Me.Au,17630000,138.0621776431,8.6,det_2866,
578,COM00829.00,2017,O.Au,Me.U,17630000,5488.467677,310,det_2866,
579,COM00830.00,2019,F.coal,,913800000,,,det_1159,
580,COM00831.00,2019,O.pgm,Me.pgm,47160000,186.53986219540002,4.34,det_1265,
581,COM00832.00,2018,O.pgm,Me.pgm,1200300000,3345.2437293400003,3.06,det_1103,
582,COM00834.00,2019,O.Fe,Me.Fe,2405000000,,,det_1218,
583,COM00836.00,2020,F.stc,,263000000,,,det_1486,
584,COM00837.00,2019,F.coc,,9979200,,,det_2144,
585,COM00838.00,2019,O.Cu,Me.Cu,1410000,,,det_2855,
586,COM00839.00,2020,F.coc,,139100000,,,det_1115,
587,COM00840.00,2019,O.Cu,Me.Cu,4435000000,,,det_1167,
588,COM00840.00,2019,O.Cu,Me.Mo,939000000,,,det_1167,
589,COM00841.00,2018,O.Au,Me.Au,6550000,8.2213617077,0.67,det_3482, NA
590,COM00842.00,2019,O.bulk,Me.Ag,6825568.797399783,,,det_1380,
591,COM00842.00,2019,O.bulk,Me.Cu,6825568.797399783,,,det_1380,
592,COM00842.00,2019,O.bulk,Me.Pb,6825568.797399783,,,det_1380,
593,COM00842.00,2019,O.bulk,Me.Zn,6825568.797399783,,,det_1380,
594,COM00844.00,2019,O.Mn,Me.Mn,8300000.000000001,,,det_1159,
595,COM00847.00,2002,O.Au,Me.Au,7400000,48.194189321,7.27,det_2870,
596,COM00850.00,2019,F.stc,,591000000,,,det_1135,
597,COM00853.00,2019,O.Ni,Me.Ni,96400000,,,det_1135,
598,COM00855.00,2020,O.Au,Me.Au,5873000,15.053596713000001,2.8,det_1500,
599,COM00858.00,2019,F.coc,,19414080,,,det_1399,
600,COM00860.00,2017,O.Au,Me.Au,38710000,344.7302012608,9.77,det_2866,
601,COM00860.00,2018,O.Au,Me.Au,36470000,330.27194446450005,9.93,det_2833,
602,COM00861.00,2018,O.Al,Me.Al2O3,48000000,,,det_1065,
603,COM00862.00,2019,O.Li,Me.Li2O,8199999.999999999,,,det_1470,
604,COM00864.00,2020,O.Au,Me.Au,10810000,23.014,2.0888991674375577,det_1495,
605,COM00865.00,2020,O.bulk,Me.Ag,7586000,7711100000,42,det_2219,
606,COM00865.00,2020,O.bulk,Me.Au,7586000,458400000,2,det_2219,
607,COM00867.00,2010,F.coal,,816480,,,det_1406,
608,COM00870.00,2014,O.dig,Nm.dia,4000000,,,det_1066,
609,COM00872.00,2019,O.bulk,Me.Co,41400000,,,det_2855,
610,COM00872.00,2019,O.bulk,Me.Ni,41400000,,,det_2855,
611,COM00874.00,2006,O.Au,Me.Au,8686520.376175549,50.21153760188088,6.339999999999999,det_2871,
612,COM00874.00,2019,O.Au,Me.Au,10900000,59.25050307,5.386409394699999,det_1151,
613,COM00876.00,2019,O.bulk,Me.Co,130000000,,,det_2855,
614,COM00876.00,2019,O.bulk,Me.Cu,130000000,,,det_2855,
615,COM00879.00,2007,O.bulk,O.FeTiO3,326800000,,,det_2872,
616,COM00879.00,2007,O.bulk,O.TiO2,326800000,,,det_2872,
617,COM00879.00,2007,O.bulk,O.Zr,326800000,,,det_2872,
618,COM00882.00,2019,O.Al,Me.Al2O3,14190000,,,det_1274,
619,COM00882.00,2019,O.Al,Nm.SiO2,14190000,,,det_1274,
620,COM00885.00,2020,F.coal,,223000000,,,det_1542,
621,COM00886.00,2013,O.Au,Me.Au,46340000,54.431084409600004,1.29,det_2851,
622,COM00889.00,2019,O.bulk,Me.Ag,27917000,15308.7424902,64,det_2842,
623,COM00889.00,2019,O.bulk,Me.Cu,27917000,98000,3000,det_2842,
624,COM00889.00,2019,O.bulk,Me.Pb,27917000,540000,18000,det_2842,
625,COM00889.00,2019,O.bulk,Me.Zn,27917000,2214000,75000,det_2842,
626,COM00890.00,2020,F.stc,,47500000,,,det_1546,
627,COM00892.00,2018,F.obc,,3640593.6,,,det_1431,
628,COM00899.00,2020,O.Cu,Me.Cu,,151000,,det_1437,
629,COM00903.00,2018,O.Ni,Me.Ni,8300000.000000001,105000,12600,det_1103,
630,COM00904.00,2019,O.Cr,Me.Cr2O3,1840000,,,det_1265,
631,COM00904.00,2019,O.Ni,Me.Ni,7590000,,,det_1265,
632,COM00906.00,2018,O.Au,Me.Au,33914000,16.357674771,0.53,det_1126,
633,COM00909.00,2019,O.bulk,Me.Au,84682000,0.680388552,0.01,det_1201,
634,COM00909.00,2019,O.bulk,Me.Cu,84682000,256000,3000,det_1201,
635,COM00909.00,2019,O.bulk,Me.Ni,84682000,524000,6200,det_1201,
636,COM00909.00,2019,O.bulk,Me.Pd,84682000,2.211262794,0.03,det_1201,
637,COM00909.00,2019,O.bulk,Me.Pt,84682000,1.445825673,0.02,det_1201,
638,COM00910.00,2019,O.bulk,Me.Au,672815000,147.41751960000002,0.23999999999999996,det_1201,
639,COM00910.00,2019,O.bulk,Me.Cu,672815000,11598000,17200,det_1201,
640,COM00910.00,2019,O.bulk,Me.Ni,672815000,6176000,9200,det_1201,
641,COM00910.00,2019,O.bulk,Me.Pd,672815000,2568.041540955,4.19,det_1201,
642,COM00910.00,2019,O.bulk,Me.Pt,672815000,679.453017741,1.11,det_1201,
643,COM00911.00,2018,O.Au,Me.Ag,1197602000,1663.7201067780002,1.52,det_1035,
644,COM00911.00,2018,O.Au,Me.Au,1197602000,659.013011658,0.6,det_1035,
645,COM00911.00,2018,O.Au,Me.Cu,598801000,,,det_1035,
646,COM00912.00,2019,F.stc,,1460592000,,,det_2144,
647,COM00913.00,2020,F.stc,,48200000,,,det_1546,
648,COM00915.00,2019,F.coc,,74390400,,,det_2144,
649,COM00916.00,2018,O.Au,Me.Au,26248826.29107981,61.88980373239437,2.5899999999999994,det_1035,
650,COM00919.00,2012,O.Fe,Me.Fe,709460000,,,det_1941,0.38*1867
651,COM00920.00,2020,O.Au,Me.Au,2177000,8.193012147000001,4.1,det_2862,
652,COM00923.00,2019,O.Fe,Me.Fe,829094352,,,det_1233,Process recovery [Metallurgical recovery] includes all factors for converting crude ore tonnage to a saleable product.  Saleable product is a standard pellet containing 65 to 66% Fe.  Saleable product is reported on a dry basis. Shipped products typically contain 1 to 4% moisture.
653,COM00924.00,2019,F.coc,,229000000,,,det_1135,
654,COM00927.00,2018,O.bulk,Me.Au,576700000,,,det_1602,
655,COM00927.00,2018,O.bulk,Me.Cu,2028800000,,,det_1602,
656,COM00927.00,2018,O.bulk,Me.Mo,1452100000,,,det_1602,
657,COM00932.00,2018,O.Au,Me.Au,20280000,166.01480744928,9,det_2833,
658,COM00934.00,2019,O.bulk,Me.Au,216000000,,,det_1879,
659,COM00934.00,2019,O.bulk,Me.Cu,216000000,,,det_1879,
660,COM00937.00,2019,O.bulk,Me.Ag,561000000,,,det_1135,
661,COM00937.00,2019,O.bulk,Me.Au,561000000,,,det_1135,
662,COM00937.00,2019,O.bulk,Me.Cu,561000000,,,det_1135,
663,COM00937.00,2019,O.bulk,Me.U,561000000,,,det_1135,
664,COM00938.00,2020,F.coal,,87867000,,,det_1561,
665,COM00939.00,2020,F.coal,,20000000,,,det_1512,
666,COM00940.00,2019,O.Ni,Me.Ni,113300000,,,det_1159,
667,COM00942.00,2019,O.bulk,Me.Ag,626276,,,det_1631,
668,COM00942.00,2019,O.bulk,Me.Au,626276,,,det_1631,
669,COM00944.00,2007,O.Au,Me.Au,4181000,2.324660886,0.5669904626000001,det_1041,
670,COM00949.00,2018,O.bulk,Me.Au,2860000000,,,det_1065,
671,COM00949.00,2018,O.bulk,Me.Cu,1430000000,,,det_1065,
672,COM00950.00,2018,O.Au,Me.Au,,31.339000000000002,1.55,det_1332,
673,COM00952.00,2017,F.sbc,,16394011.200000001,,,det_1427,
674,COM00954.00,2019,O.bulk,Me.Ag,11669000,1431.424115316,122.7534351529,det_1477,
675,COM00954.00,2019,O.bulk,Me.Au,11669000,19.646219439,1.67262186467,det_1477,
676,COM00955.00,2019,O.Cu,Me.Cu,1578000000,,,det_1135,
677,COM00959.00,2018,O.Au,Me.Au,590628000,225.038513574,0.4,det_2836,
678,COM00962.00,2019,O.Fe,Me.Fe,621500000,,,det_1159,
679,COM00963.00,2016,O.Au,Me.Ag,277870000,17202.4905564,67.92,det_1045,
680,COM00963.00,2016,O.Au,Me.Au,277870000,398.31079815000004,1.57,det_1045,
681,COM00963.00,2016,O.Au,Me.Cu,277870000,229200.224561,820,det_1045,
682,COM00965.00,2016,F.coal,,47537280,,,det_2162,
683,COM00966.00,2020,O.Au,Me.Au,281000,1.190679966,4.6,det_2862,
684,COM00969.00,2019,F.coal,,718000000,,,det_1135,
685,COM00970.00,2019,O.Fe,Me.Fe,201000000,,,det_1218,
686,COM00971.00,2019,O.Au,Me.Au,486800000,229.06414584,0.4819418932100001,det_1151,
687,COM00972.00,2018,O.bulk,Me.Pb,400000,,,det_1602,
688,COM00972.00,2018,O.bulk,Me.Zn,400000,,,det_1602,
689,COM00973.00,2019,O.Au,Me.Au,14800000,11.566605384,14.8,det_2791,
690,COM00974.00,2019,F.coc,,607279680,,,det_1415,
691,COM00975.00,2020,F.coal,,280000000,,,det_1512,
692,COM00977.00,2019,F.coal,,21000000,,,det_1519,
693,COM00981.00,2017,O.bulk,Me.Ag,249900000,1725.9189602400002,6.8038855512000005,det_2839,
694,COM00981.00,2017,O.bulk,Me.Au,253600000,114.81556815,0.44986981834408124,det_2839,
695,COM00981.00,2017,O.bulk,Me.Cu,394700000,603277.8521,,det_2839,
696,COM00982.00,2008,O.Au,Me.Ag,29182000,188.58102699600002,6.5203903199000015,det_2712,
