id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
943,COM00306.00,Refinery,2002,,,Crude steel,3873000,,,3540000,,,,det_2815,
944,COM00306.00,Refinery,2003,,,Crude steel,4097000,,,3666000,,,,det_2815,
945,COM00306.00,Refinery,2004,,,Crude steel,4213000,,,3767000,,,,det_2814,
946,COM00306.00,Refinery,2005,,,Crude steel,4112000,,,3531000,,,,det_2814,
947,COM00306.00,Refinery,2006,,,Crude steel,4154000,,,3660000,,,,det_2813,
948,COM00306.00,Refinery,2007,,,Crude steel,4214000,,,3790000,,,,det_2813,
949,COM00306.00,Refinery,2008,,,Crude steel,3753000,,,,,,,det_2065,
950,COM00306.00,Refinery,2009,,,Crude steel,2822000,,,,,,,det_2065,
951,COM00306.00,Refinery,2010,,,Crude steel,3364000,,,,,,,det_2064,
952,COM00306.00,Refinery,2011,,,Crude steel,3008000,,,,,,,det_2064,
953,COM00306.00,Refinery,2012,,,Crude steel,3306000,,,,,,,det_2063,
954,COM00306.00,Refinery,2013,,,Crude steel,2972000,,,,,,,det_2063,
955,COM00306.00,Refinery,2014,,,Crude steel,2605000,,,,,,,det_2062,
956,COM00306.00,Refinery,2015,,,Crude steel,2094000,,,,,,,det_2062,
957,COM00306.00,Refinery,2016,,,Crude steel,17000,,,,,,,det_2812,
958,COM00311.00,Refinery,2008,Bauxite,,Alumina hydrate,1575500,,,,,,April-March,det_2011,
959,COM00311.00,Refinery,2009,Bauxite,,Alumina hydrate,1576500,,,,,,April-March,det_2011,
960,COM00311.00,Refinery,2010,Bauxite,,Alumina hydrate,1591500,,,,,,April-March,det_2010,
961,COM00311.00,Refinery,2011,Bauxite,,Alumina hydrate,1556000,,,,,,April-March,det_2010,
962,COM00311.00,Refinery,2012,Bauxite,,Alumina hydrate,1687000,,,,,,April-March,det_2010,
963,COM00311.00,Refinery,2013,Bauxite,,Alumina hydrate,1802000,,,,,,April-March,det_2010,
964,COM00311.00,Refinery,2014,Bauxite,,Alumina hydrate,1925000,,,,,,April-March,det_2010,
965,COM00311.00,Refinery,2015,Bauxite,,Alumina hydrate,1851000,,,,,,April-March,det_2009,
966,COM00311.00,Refinery,2016,Bauxite,,Alumina hydrate,1953000,,,,,,April-March,det_2009,
967,COM00311.00,Refinery,2017,Bauxite,,Alumina hydrate,2100100,,,,,,April-March,det_2009,
968,COM00311.00,Refinery,2018,Bauxite,,Alumina hydrate,2105500,,,,,,April-March,det_2009,
969,COM00311.00,Refinery,2019,Bauxite,,Alumina hydrate,2152500,,,,,,April-March,det_2009,
970,COM00313.00,Smelter,2011,,,Sulphuric acid,218483,,,,,,April-March,det_1308,
971,COM00313.00,Smelter,2011,,,Zinc,164551,,,,,,April-March,det_1308,
972,COM00313.00,Smelter,2012,,,Lead,30415,,,,,,April-March,det_1308,
973,COM00313.00,Smelter,2012,,,Silver,43.616,,,,,,April-March,det_1308,
974,COM00313.00,Smelter,2012,,,Sulphuric acid,266671,,,,,,April-March,det_1308,
975,COM00313.00,Smelter,2012,,,Zinc,198204,,,,,,April-March,det_1308,
976,COM00313.00,Smelter,2013,,,Lead,64664,,,,,,April-March,det_1308,
977,COM00313.00,Smelter,2013,,,Silver,234.637,,,,,,April-March,det_1308,
978,COM00313.00,Smelter,2013,,,Sulphuric acid,257205,,,,,,April-March,det_1308,
979,COM00313.00,Smelter,2013,,,Zinc,165403,,,,,,April-March,det_1308,
980,COM00313.00,Smelter,2014,,,Lead,76109,,,,,,April-March,det_1309,
981,COM00313.00,Smelter,2014,,,Sulphuric acid,459026,,,,,,April-March,det_1309,
982,COM00313.00,Smelter,2014,,,Zinc,197715,,,,,,April-March,det_1309,
983,COM00313.00,Smelter,2015,,,Lead,94135,,,,,,April-March,det_1309,
984,COM00313.00,Smelter,2015,,,Sulphuric acid,480542,,,,,,April-March,det_1309,
985,COM00313.00,Smelter,2015,,,Zinc,199694,,,,,,April-March,det_1309,
986,COM00313.00,Smelter,2016,,,Lead,100357,,,,,,April-March,det_1309,
987,COM00313.00,Smelter,2016,,,Sulphuric acid,499222,,,,,,April-March,det_1309,
988,COM00313.00,Smelter,2016,,,Zinc,203704,,,,,,April-March,det_1309,
989,COM00313.00,Smelter,2017,,,Lead,92535,,,,,,April-March,det_1307,
990,COM00313.00,Smelter,2017,,,Sulphuric acid,446997,,,,,,April-March,det_1307,
991,COM00313.00,Smelter,2017,,,Zinc,189882,,,,,,April-March,det_1307,
992,COM00313.00,Smelter,2018,,,Lead,95796,,,,,,April-March,det_1307,
993,COM00313.00,Smelter,2018,,,Sulphuric acid,512945,,,,,,April-March,det_1307,
994,COM00313.00,Smelter,2018,,,Zinc,217433,,,,,,April-March,det_1307,
995,COM00313.00,Smelter,2019,,,Lead,111922,,,,,,April-March,det_1307,
996,COM00313.00,Smelter,2019,,,Sulphuric acid,477217,,,,,,April-March,det_1307,
997,COM00313.00,Smelter,2019,,,Zinc,203512,,,,,,April-March,det_1307,
998,COM00321.00,Refinery,2012,,,Electrolytic manganese dioxide,18000,,,,,,,det_2047,
999,COM00321.00,Refinery,2012,Manganese concentrate,,Electrolytic manganese metal,71000,,,,,,,det_2047,
1000,COM00321.00,Refinery,2012,,,Manganese sulfate,18000,,,,,,,det_2047,
1001,COM00321.00,Refinery,2013,,,Electrolytic manganese dioxide,25000,,,,,,,det_2047,
1002,COM00321.00,Refinery,2013,Manganese concentrate,,Electrolytic manganese metal,63900,,,,,,,det_2047,
1003,COM00321.00,Refinery,2013,,,Manganese sulfate,18400,,,,,,,det_2047,
1004,COM00321.00,Refinery,2014,,,Electrolytic manganese dioxide,26800,,,,,,,det_2046,
1005,COM00321.00,Refinery,2014,Manganese concentrate,,Electrolytic manganese metal,76100,,,,,,,det_2046,
1006,COM00321.00,Refinery,2014,,,Manganese sulfate,18100,,,,,,,det_2046,
1007,COM00321.00,Refinery,2015,,,Electrolytic manganese dioxide,22000,,,,,,,det_2046,
1008,COM00321.00,Refinery,2015,Manganese concentrate,,Electrolytic manganese metal,87400,,,,,,,det_2046,
1009,COM00321.00,Refinery,2015,,,Manganese sulfate,16100.000000000002,,,,,,,det_2046,
1010,COM00321.00,Refinery,2016,,,Electrolytic manganese dioxide,27800,,,,,,,det_2045,
1011,COM00321.00,Refinery,2016,Manganese concentrate,,Electrolytic manganese metal,114000,,,,,,,det_2045,
1012,COM00321.00,Refinery,2016,,,Manganese sulfate,21300,,,,,,,det_2045,
1013,COM00321.00,Refinery,2017,,,Electrolytic manganese dioxide,29600,,,,,,,det_2045,
1014,COM00321.00,Refinery,2017,Manganese concentrate,,Electrolytic manganese metal,113600,,,,,,,det_2045,
1015,COM00321.00,Refinery,2017,,,Manganese sulfate,24000,,,,,,,det_2045,
1016,COM00321.00,Refinery,2018,,,Electrolytic manganese dioxide,30000,,,,,,,det_2044,
1017,COM00321.00,Refinery,2018,Manganese concentrate,,Electrolytic manganese metal,103600,,,,,,,det_2044,
1018,COM00321.00,Refinery,2018,,,Manganese briquette,2600,,,,,,,det_2044,
1019,COM00321.00,Refinery,2018,,,Manganese sulfate,25100,,,,,,,det_2044,
1020,COM00321.00,Refinery,2019,,,Electrolytic manganese dioxide,28900,,,,,,,det_2044,
1021,COM00321.00,Refinery,2019,Manganese concentrate,,Electrolytic manganese metal,93500,,,,,,,det_2044,
1022,COM00321.00,Refinery,2019,,,Manganese briquette,12900,,,,,,,det_2044,
1023,COM00321.00,Refinery,2019,,,Manganese sulfate,24700,,,,,,,det_2044,
1024,COM00323.00,Smelter,2006,,,Sulphuric acid,105943,,,,,,April-March,det_2012,
1025,COM00323.00,Smelter,2006,,,Zinc,77487,,,,,,April-March,det_2012,
1026,COM00323.00,Smelter,2007,,,Sulphuric acid,106814,,,,,,April-March,det_2012,
1027,COM00323.00,Smelter,2007,,,Zinc,74353,,,,,,April-March,det_2012,
1028,COM00323.00,Smelter,2008,,,Sulphuric acid,105485,,,,,,April-March,det_1689,
1029,COM00323.00,Smelter,2008,,,Zinc,78511,,,,,,April-March,det_1689,
1030,COM00323.00,Smelter,2009,,,Sulphuric acid,267463,,,,,,April-March,det_1689,
1031,COM00323.00,Smelter,2009,,,Zinc,85191,,,,,,April-March,det_1689,
1032,COM00323.00,Smelter,2010,,,Sulphuric acid,290188,,,,,,April-March,det_1689,
1033,COM00323.00,Smelter,2010,,,Zinc,87318,,,,,,April-March,det_1689,
1034,COM00323.00,Smelter,2011,,,Sulphuric acid,306949,,,,,,April-March,det_1308,
1035,COM00323.00,Smelter,2011,,,Zinc,84839,,,,,,April-March,det_1308,
1036,COM00323.00,Smelter,2012,,,Sulphuric acid,332489,,,,,,April-March,det_1308,
1037,COM00323.00,Smelter,2012,,,Zinc,68046,,,,,,April-March,det_1308,
1038,COM00323.00,Smelter,2013,,,Sulphuric acid,316006,,,,,,April-March,det_1308,
1039,COM00323.00,Smelter,2013,,,Zinc,68445,,,,,,April-March,det_1308,
1040,COM00323.00,Smelter,2014,,,Sulphuric acid,282565,,,,,,April-March,det_1309,
1041,COM00323.00,Smelter,2014,,,Zinc,74501,,,,,,April-March,det_1309,
1042,COM00323.00,Smelter,2015,,,Sulphuric acid,251408,,,,,,April-March,det_1309,
1043,COM00323.00,Smelter,2015,,,Zinc,69385,,,,,,April-March,det_1309,
1044,COM00323.00,Smelter,2016,,,Sulphuric acid,224675,,,,,,April-March,det_1309,
1045,COM00323.00,Smelter,2016,,,Zinc,66764,,,,,,April-March,det_1309,
1046,COM00323.00,Smelter,2017,,,Sulphuric acid,191636,,,,,,April-March,det_1307,
1047,COM00323.00,Smelter,2017,,,Zinc,46442,,,,,,April-March,det_1307,
1048,COM00323.00,Smelter,2018,,,Sulphuric acid,275741,,,,,,April-March,det_1307,
1049,COM00323.00,Smelter,2018,,,Zinc,76980,,,,,,April-March,det_1307,
1050,COM00323.00,Smelter,2019,,,Sulphuric acid,253363,,,,,,April-March,det_1307,
1051,COM00323.00,Smelter,2019,,,Zinc,67968,,,,,,April-March,det_1307,
1052,COM00336.00,Smelter,2008,,,Crude steel,3100000,,,,,,,det_1925,
1053,COM00336.00,Smelter,2009,,,Crude steel,2700000,,,,,,,det_1924,
1054,COM00336.00,Smelter,2010,,,Crude steel,3500000,,,,,,,det_1823,
1055,COM00336.00,Smelter,2011,,,Crude steel,3500000,,,,,,,det_1923,
1056,COM00336.00,Smelter,2012,,,Crude steel,3700000,,,,,,,det_1922,
1057,COM00336.00,Smelter,2013,,,Crude steel,3800000,,,,,,,det_1220,
1058,COM00336.00,Smelter,2014,,,Crude steel,3800000,,,,,,,det_1221,
1059,COM00336.00,Smelter,2015,,,Crude steel,3400000,,,,,,,det_1921,
1060,COM00336.00,Smelter,2016,,,Crude steel,3500000,,,,,,,det_1920,
1061,COM00336.00,Smelter,2017,,,Crude steel,3700000,,,,,,,det_1919,
1062,COM00336.00,Smelter,2018,,,Crude steel,3500000,,,,,,,det_1918,
1063,COM00336.00,Smelter,2019,,,Crude steel,3300000,,,,,,,det_1218,
1064,COM00343.00,Refinery,2018,Tailings,9904000,Gold,1.672621857,,,1.7009713800000001,,,,det_1799,
1065,COM00355.00,Smelter,2008,,,Aluminium,254000,,,,,,,det_1068,
1066,COM00355.00,Smelter,2009,,,Aluminium,244000,,,,,,,det_1068,
1067,COM00355.00,Smelter,2010,,,Aluminium,260000,,,,,,,det_1070,
1068,COM00355.00,Smelter,2011,,,Aluminium,235000,,,,,,,det_1069,
1069,COM00355.00,Smelter,2012,,,Aluminium,256000,,,,,,,det_1069,
1070,COM00355.00,Smelter,2013,,,Aluminium,258000,,,,,,,det_1066,
1071,COM00355.00,Smelter,2015,,,Aluminium,275000,,,,,,,det_1066,
1072,COM00355.00,Smelter,2016,,,Aluminium,280000,,,,,,,det_1065,
1073,COM00355.00,Smelter,2017,,,Aluminium,284000,,,,,,,det_1065,
1074,COM00355.00,Smelter,2018,,,Aluminium,227000,,,,,,,det_1065,
1075,COM00356.00,Smelter,2008,,,Crude steel,6300000,,,,,,,det_1925,
1076,COM00356.00,Smelter,2009,,,Crude steel,4600000,,,,,,,det_1924,
1077,COM00356.00,Smelter,2010,,,Crude steel,5300000,,,,,,,det_1823,
1078,COM00356.00,Smelter,2011,,,Crude steel,5800000,,,,,,,det_1923,
1079,COM00356.00,Smelter,2012,,,Crude steel,6100000,,,,,,,det_1922,
1080,COM00356.00,Smelter,2013,,,Crude steel,6300000,,,,,,,det_1220,
1081,COM00356.00,Smelter,2014,,,Crude steel,6600000,,,,,,,det_1221,
1082,COM00356.00,Smelter,2015,,,Crude steel,6000000,,,,,,,det_1921,
1083,COM00356.00,Smelter,2016,,,Crude steel,6100000,,,,,,,det_1920,
1084,COM00356.00,Smelter,2017,,,Crude steel,6900000,,,,,,,det_1919,
1085,COM00356.00,Smelter,2018,,,Crude steel,6800000,,,,,,,det_1918,
1086,COM00356.00,Smelter,2019,,,Crude steel,6200000,,,,,,,det_1218,
1087,COM00367.00,Smelter,2000,,,Raw steel,2683000,,,,,,,det_1980,
1088,COM00367.00,Smelter,2001,,,Raw steel,1951000,,,,,,,det_1980,
1089,COM00367.00,Smelter,2002,,,Raw steel,2649000,,,,,,,det_1980,
1090,COM00367.00,Smelter,2003,,,Raw steel,2657000,,,,,,,det_1980,
1091,COM00367.00,Smelter,2004,,,Raw steel,2798000,,,,,,,det_1980,
1092,COM00367.00,Smelter,2005,,,Raw steel,2708000,,,,,,,det_2806,
1093,COM00367.00,Smelter,2006,,,Raw steel,2579000,,,,,,,det_2806,
1094,COM00367.00,Smelter,2007,,,Raw steel,2764000,,,,,,,det_2806,
1095,COM00367.00,Smelter,2008,,,Raw steel,2461000,,,,,,,det_2806,
1096,COM00367.00,Smelter,2009,,,Raw steel,2460000,,,,,,,det_2806,
1097,COM00367.00,Smelter,2010,,,Raw steel,2701000,,,,,,,det_2805,
1098,COM00367.00,Smelter,2011,,,Raw steel,2746000,,,,,,,det_2805,
1099,COM00367.00,Smelter,2012,,,Raw steel,2835000,,,,,,,det_2805,
1100,COM00367.00,Smelter,2013,,,Raw steel,2918000,,,,,,,det_2805,
1101,COM00367.00,Smelter,2014,,,Raw steel,2563000,,,,,,,det_2805,
1102,COM00367.00,Smelter,2015,,,Raw steel,2266000,,,,,,,det_1977,
1103,COM00367.00,Smelter,2016,,,Raw steel,2555000,,,,,,,det_1977,
1104,COM00367.00,Smelter,2017,,,Raw steel,2473000,,,,,,,det_1977,
1105,COM00367.00,Smelter,2018,,,Raw steel,2640000,,,,,,,det_1977,
1106,COM00367.00,Smelter,2019,,,Raw steel,2331000,,,,,,,det_1977,
1107,COM00370.00,Smelter,2008,,,Crude steel,1800000,,,,,,,det_1925,
1108,COM00370.00,Smelter,2009,,,Crude steel,1400000,,,,,,,det_1924,
1109,COM00370.00,Smelter,2010,,,Crude steel,1900000,,,,,,,det_1823,
1110,COM00370.00,Smelter,2011,,,Crude steel,1800000,,,,,,,det_1923,
1111,COM00370.00,Smelter,2012,,,Crude steel,1700000,,,,,,,det_1922,
1112,COM00370.00,Smelter,2013,,,Crude steel,2000000,,,,,,,det_1220,
1113,COM00370.00,Smelter,2014,,,Crude steel,2000000,,,,,,,det_1221,
1114,COM00370.00,Smelter,2015,,,Crude steel,2300000,,,,,,,det_1921,
1115,COM00370.00,Smelter,2016,,,Crude steel,1900000,,,,,,,det_1920,
1116,COM00370.00,Smelter,2017,,,Crude steel,2200000,,,,,,,det_1919,
1117,COM00370.00,Smelter,2018,,,Crude steel,2100000,,,,,,,det_1918,
1118,COM00370.00,Smelter,2019,,,Crude steel,2000000,,,,,,,det_1218,
1119,COM00385.00,Smelter,2019,,,Pig iron,141548,,,,,,April-March,det_1307,
1120,COM00385.00,Smelter,2019,,,Steel bars,441251,,,,,,April-March,det_1307,
1121,COM00385.00,Smelter,2019,,,Steel billet,39478,,,,,,April-March,det_1307,
1122,COM00385.00,Smelter,2019,,,Steel pipe,149946,,,,,,April-March,det_1307,
1123,COM00385.00,Smelter,2019,,,Steel wire rod,426873,,,,,,April-March,det_1307,
1124,COM00395.02,Smelter,2002,Copper concentrate,,Copper anode,230380,,,,,,,det_2535,
1125,COM00395.02,Smelter,2003,Copper concentrate,,Copper anode,212585,,,,,,,det_2535,
1126,COM00395.02,Smelter,2004,Copper concentrate,,Copper anode,236000,,,,,,,det_2534,
1127,COM00395.02,Smelter,2005,Copper concentrate,,Copper anode,220000,,,,,,,det_2534,
1128,COM00395.02,Smelter,2006,Copper concentrate,,Copper anode,213000,,,,,,,det_1182,
1129,COM00395.02,Smelter,2007,Copper concentrate,,Copper anode,217900,,,,,,,det_1182,
1130,COM00395.02,Smelter,2008,Copper concentrate,,Copper anode,236000,,,,,,,det_1181,
1131,COM00395.02,Smelter,2009,Copper concentrate,,Copper anode,214000,,,,,,,det_1181,
1132,COM00395.02,Smelter,2010,Copper concentrate,,Copper anode,215000,,,,,,,det_1180,
1133,COM00395.02,Smelter,2011,Copper concentrate,,Copper anode,238000,,,,,,,det_1180,
1134,COM00395.03,Refinery,2002,Copper anode,,Copper cathode,227965,,,,,,,det_2535,
1135,COM00395.03,Refinery,2003,Copper anode,,Copper cathode,211391,,,,,,,det_2535,
1136,COM00395.03,Refinery,2004,Copper anode,,Copper cathode,243000,,,,,,,det_2534,
1137,COM00395.03,Refinery,2005,Copper anode,,Copper cathode,219000,,,,,,,det_2534,
1138,COM00395.03,Refinery,2006,Copper anode,,Copper cathode,209000,,,,,,,det_1182,
1139,COM00395.03,Refinery,2007,Copper anode,,Copper cathode,232000,,,,,,,det_1182,
1140,COM00395.03,Refinery,2008,Copper anode,,Copper cathode,267000,,,,,,,det_1181,
1141,COM00395.03,Refinery,2009,Copper anode,,Copper cathode,277000,,,,,,,det_1181,
1142,COM00395.03,Refinery,2010,Copper anode,,Copper cathode,287000,,,,,,,det_1180,
1143,COM00395.03,Refinery,2011,Copper anode,,Copper cathode,277000,,,,,,,det_1180,
1144,COM00400.00,Refinery,2001,,,Alumina,993000,,,,,,,det_1072,
1145,COM00400.00,Refinery,2002,,,Alumina,1010000,,,,,,,det_1072,
1146,COM00400.00,Refinery,2003,,,Alumina,1021000,,,,,,,det_1072,
1147,COM00400.00,Refinery,2004,,,Alumina,1064000,,,,,,,det_1074,
1148,COM00400.00,Refinery,2005,,,Alumina,1070000,,,,,,,det_1074,
1149,COM00400.00,Refinery,2006,,,Alumina,1096800,,,,,,,det_1074,"The data given in the report for this year reflect the Company’s 100% ownership up to 31.10.2006 and 0% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (6/5)."
1150,COM00400.00,Refinery,2008,Bauxite,,Alumina,1045000,,,,,,,det_1291,
1151,COM00400.00,Refinery,2009,Bauxite,,Alumina,92000,,,,,,,det_1291,
1152,COM00400.00,Refinery,2010,Bauxite,,Alumina,0,,,,,,,det_2008,
1153,COM00400.00,Refinery,2011,Bauxite,,Alumina,0,,,,,,,det_2008,
1154,COM00400.00,Refinery,2012,Bauxite,,Alumina,0,,,,,,,det_1303,
1155,COM00400.00,Refinery,2013,Bauxite,,Alumina,0,,,,,,,det_1303,
1156,COM00400.00,Refinery,2014,Bauxite,,Alumina,0,,,,,,,det_2007,
1157,COM00400.00,Refinery,2015,Bauxite,,Alumina,0,,,,,,,det_2007,
1158,COM00400.00,Refinery,2016,Bauxite,,Alumina,0,,,,,,,det_1284,
1159,COM00400.00,Refinery,2017,Bauxite,,Alumina,0,,,,,,,det_1284,
1160,COM00400.00,Refinery,2018,Bauxite,,Alumina,0,,,,,,,det_1277,
1161,COM00400.00,Refinery,2019,Bauxite,,Alumina,0,,,,,,,det_1277,
1162,COM00405.00,Refinery,2002,Iron ore,,Iron ore pellets,4500000,,,,,,,det_1831,
1163,COM00405.00,Refinery,2003,Iron ore,,Iron ore pellets,4452000,,,,,,,det_1831,
1164,COM00405.00,Refinery,2004,Iron ore,,Iron ore pellets,4604000,,,,,,,det_1830,
1165,COM00405.00,Refinery,2005,Iron ore,,Iron ore pellets,4272000,,,,,,,det_1830,
1166,COM00405.00,Refinery,2006,Iron ore,,Iron ore pellets,4030000,,,,,,,det_1829,
1167,COM00405.00,Refinery,2007,Iron ore,,Iron ore pellets,4148000,,,,,,,det_1829,
1168,COM00405.00,Refinery,2008,Iron ore,,Iron ore pellets,4165000,,,,,,,det_1828,
1169,COM00405.00,Refinery,2009,Iron ore,,Iron ore pellets,235000,,,,,,,det_1828,
1170,COM00405.00,Refinery,2010,Iron ore,,Iron ore pellets,3809000,,,,,,,det_1827,
1171,COM00405.00,Refinery,2011,Iron ore,,Iron ore pellets,3943000,,,,,,,det_1827,
1172,COM00405.00,Refinery,2012,Iron ore,,Iron ore pellets,3634000,,,,,,,det_1826,
1173,COM00405.00,Refinery,2013,Iron ore,,Iron ore pellets,3772000,,,,,,,det_1826,
1174,COM00405.00,Refinery,2014,Iron ore,,Iron ore pellets,3211000,,,,,,,det_1825,
1175,COM00405.00,Refinery,2015,Iron ore,,Iron ore pellets,3731000,,,,,,,det_1825,
1176,COM00405.00,Refinery,2016,Iron ore,,Iron ore pellets,2798000,,,,,,,det_1824,
1177,COM00405.00,Refinery,2017,Iron ore,,Iron ore pellets,3825000,,,,,,,det_1824,
1178,COM00405.00,Refinery,2018,Iron ore,,Iron ore pellets,4062000,,,,,,,det_1620,
1179,COM00405.00,Refinery,2019,Iron ore,,Iron ore pellets,515000,,,,,,,det_1620,
1180,COM00406.00,Smelter,2000,,,Raw steel,2069000,,,,,,,det_1980,
1181,COM00406.00,Smelter,2001,,,Raw steel,2028000,,,,,,,det_1980,
1182,COM00406.00,Smelter,2002,,,Raw steel,2217000,,,,,,,det_1980,
1183,COM00406.00,Smelter,2003,,,Raw steel,2156000,,,,,,,det_1980,
1184,COM00406.00,Smelter,2004,,,Raw steel,2324000,,,,,,,det_1980,
1185,COM00406.00,Smelter,2005,,,Raw steel,2083000,,,,,,,det_2806,
1186,COM00406.00,Smelter,2006,,,Raw steel,2225000,,,,,,,det_2806,
1187,COM00406.00,Smelter,2007,,,Raw steel,2134000,,,,,,,det_2806,
1188,COM00406.00,Smelter,2008,,,Raw steel,2082000,,,,,,,det_2806,
1189,COM00406.00,Smelter,2009,,,Raw steel,1586000,,,,,,,det_2806,
1190,COM00406.00,Smelter,2010,,,Raw steel,2095000,,,,,,,det_2805,
1191,COM00406.00,Smelter,2011,,,Raw steel,1912000,,,,,,,det_2805,
1192,COM00406.00,Smelter,2012,,,Raw steel,2341000,,,,,,,det_2805,
1193,COM00406.00,Smelter,2013,,,Raw steel,1943000,,,,,,,det_2805,
1194,COM00406.00,Smelter,2014,,,Raw steel,1992000,,,,,,,det_2805,
1195,COM00406.00,Smelter,2015,,,Raw steel,480000,,,,,,,det_1977,
1196,COM00419.00,Refinery,2000,Mixed Sulphide,,Refined Cobalt,2854,,,,,,,det_2772,
1197,COM00419.00,Refinery,2000,Mixed Sulphide,,Refined Nickel,28070,,,,,,,det_2772,
1198,COM00419.00,Refinery,2001,Mixed Sulphide,,Refined Cobalt,2942,,,,,,,det_2772,
1199,COM00419.00,Refinery,2001,Mixed Sulphide,,Refined Nickel,29226,,,,,,,det_2772,
1200,COM00419.00,Refinery,2002,Mixed Sulphide,,Refined Cobalt,3065,,,,,,,det_2208,
1201,COM00419.00,Refinery,2002,Mixed Sulphide,,Refined Nickel,31694,,,,,,,det_2208,
1202,COM00419.00,Refinery,2003,Mixed Sulphide,,Refined Cobalt,3141,,,,,,,det_2207,
1203,COM00419.00,Refinery,2003,Mixed Sulphide,,Refined Nickel,31106,,,,,,,det_2207,
1204,COM00419.00,Refinery,2004,Mixed Sulphide,,Refined Cobalt,3325,,,,,,,det_2206,
1205,COM00419.00,Refinery,2004,Mixed Sulphide,,Refined Nickel,31788,,,,,,,det_2206,
1206,COM00419.00,Refinery,2005,Mixed Sulphide,,Refined Cobalt,3391,,,,,,,det_2205,
1207,COM00419.00,Refinery,2005,Mixed Sulphide,,Refined Nickel,31878,,,,,,,det_2205,
1208,COM00419.00,Refinery,2006,Mixed Sulphide,,Refined Cobalt,3311,,,,,,,det_2204,
1209,COM00419.00,Refinery,2006,Mixed Sulphide,,Refined Nickel,30212,,,,,,,det_2204,
1210,COM00419.00,Refinery,2007,Mixed Sulphide,,Refined Cobalt,3573,,,,,,,det_2203,
1211,COM00419.00,Refinery,2007,Mixed Sulphide,,Refined Nickel,31392,,,,,,,det_2203,
1212,COM00419.00,Refinery,2008,Mixed Sulphide,,Refined Cobalt,3428,,,,,,,det_2202,
1213,COM00419.00,Refinery,2008,Mixed Sulphide,,Refined Nickel,32408,,,,,,,det_2202,
1214,COM00419.00,Refinery,2009,Mixed Sulphide,,Refined Cobalt,3721,,,,,,,det_2201,
1215,COM00419.00,Refinery,2009,Mixed Sulphide,,Refined Nickel,33599,,,,,,,det_2201,
1216,COM00419.00,Refinery,2010,Mixed Sulphide,,Refined Cobalt,3706,,,,,,,det_1430,
1217,COM00419.00,Refinery,2010,Mixed Sulphide,,Refined Nickel,33972,,,,,,,det_1430,
1218,COM00419.00,Refinery,2011,Mixed Sulphide,,Refined Cobalt,3854,,,,,,,det_2200,
1219,COM00419.00,Refinery,2011,Mixed Sulphide,,Refined Nickel,34572,,,,,,,det_2200,
1220,COM00419.00,Refinery,2012,Mixed Sulphide,,Refined Cobalt,3792,,,,,,,det_1429,
1221,COM00419.00,Refinery,2012,Mixed Sulphide,,Refined Nickel,34263,,,,,,,det_1429,
1222,COM00419.00,Refinery,2013,Mixed Sulphide,,Refined Cobalt,3210,,,,,,,det_1647,
1223,COM00419.00,Refinery,2013,Mixed Sulphide,,Refined Nickel,32909,,,,,,,det_1647,
1224,COM00419.00,Refinery,2014,Mixed Sulphide,,Refined Cobalt,3210,,,,,,,det_2214,
1225,COM00419.00,Refinery,2014,Mixed Sulphide,,Refined Nickel,32909,,,,,,,det_2214,
1226,COM00419.00,Refinery,2015,Mixed Sulphide,,Refined Cobalt,3733,,,,,,,det_2213,
1227,COM00419.00,Refinery,2015,Mixed Sulphide,,Refined Nickel,33705,,,,,,,det_2213,
1228,COM00419.00,Refinery,2016,Mixed Sulphide,,Refined Cobalt,3693,,,,,,,det_2212,
1229,COM00419.00,Refinery,2016,Mixed Sulphide,,Refined Nickel,32927,,,,,,,det_2212,
1230,COM00419.00,Refinery,2017,Mixed Sulphide,,Refined Cobalt,3601,,,,,,,det_2211,
1231,COM00419.00,Refinery,2017,Mixed Sulphide,,Refined Nickel,31523,,,,,,,det_2211,
1232,COM00419.00,Refinery,2018,Mixed Sulphide,,Refined Cobalt,3234,,,,,,,det_2210,
1233,COM00419.00,Refinery,2018,Mixed Sulphide,,Refined Nickel,30708,,,,,,,det_2210,
1234,COM00419.00,Refinery,2019,Mixed Sulphide,,Refined Cobalt,3376,,,,,,,det_1432,
1235,COM00419.00,Refinery,2019,Mixed Sulphide,,Refined Nickel,33108,,,,,,,det_1432,
1236,COM00423.00,Smelter,2008,,,Crude steel,2960000,,,,,,,det_1925,
1237,COM00423.00,Smelter,2009,,,Crude steel,2400000,,,,,,,det_1924,
1238,COM00423.00,Smelter,2010,,,Crude steel,3000000,,,,,,,det_1823,
1239,COM00423.00,Smelter,2011,,,Crude steel,2700000,,,,,,,det_1923,
1240,COM00423.00,Smelter,2012,,,Crude steel,3500000,,,,,,,det_1922,
1241,COM00423.00,Smelter,2013,,,Crude steel,3900000,,,,,,,det_1220,
1242,COM00423.00,Smelter,2014,,,Crude steel,4000000,,,,,,,det_1221,
1243,COM00423.00,Smelter,2015,,,Crude steel,3800000,,,,,,,det_1921,
1244,COM00423.00,Smelter,2016,,,Crude steel,3400000,,,,,,,det_1920,
