id,facility_id,year,type,material,value_tonnes,amount_sold_tonnes,reporting_period,source_id,comment
2868,COM00445.00,2016,Coal mined,F.stc,1632960,,,det_1640,
2869,COM00445.00,2017,Clean coal,F.stc,2268000,,,det_2144,
2870,COM00445.00,2017,Coal mined,F.stc,2268000,,,det_2144,
2871,COM00445.00,2018,Clean coal,F.stc,2812320,,,det_2144,
2872,COM00445.00,2018,Coal mined,F.stc,2812320,,,det_2144,
2873,COM00445.00,2019,Clean coal,F.stc,2721600,,,det_2144,
2874,COM00445.00,2019,Coal mined,F.stc,2721600,,,det_2144,
2875,COM00448.00,2003,Clean coal,F.sbc,1800000,,,det_2207,
2876,COM00448.00,2003,Coal mined,F.sbc,1800000,,,det_2207,
2877,COM00448.00,2004,Clean coal,F.sbc,2100000,,,det_2206,
2878,COM00448.00,2004,Coal mined,F.sbc,2100000,,,det_2206,
2879,COM00448.00,2005,Clean coal,F.sbc,2600000,,,det_2205,
2880,COM00448.00,2005,Coal mined,F.sbc,2600000,,,det_2205,
2881,COM00448.00,2006,Clean coal,F.sbc,2600000,,,det_2204,
2882,COM00448.00,2006,Coal mined,F.sbc,2600000,,,det_2204,
2883,COM00448.00,2007,Clean coal,F.sbc,2400000,,,det_2203,
2884,COM00448.00,2007,Coal mined,F.sbc,2400000,,,det_2203,
2885,COM00448.00,2008,Clean coal,F.sbc,1800000,,,det_2202,
2886,COM00448.00,2008,Coal mined,F.sbc,1800000,,,det_2202,
2887,COM00448.00,2009,Clean coal,F.sbc,3100000,,,det_2201,
2888,COM00448.00,2009,Coal mined,F.sbc,3100000,,,det_2201,
2889,COM00448.00,2010,Clean coal,F.sbc,3200000,,,det_1430,
2890,COM00448.00,2010,Coal mined,F.sbc,3200000,,,det_1430,
2891,COM00448.00,2011,Clean coal,F.sbc,3500000,,,det_2200,
2892,COM00448.00,2011,Coal mined,F.sbc,3500000,,,det_2200,
2893,COM00448.00,2012,Clean coal,F.sbc,3300000,,,det_1429,
2894,COM00448.00,2012,Coal mined,F.sbc,3300000,,,det_1429,
2895,COM00448.00,2013,Clean coal,F.sbc,5200000,,,det_1647,
2896,COM00448.00,2013,Coal mined,F.sbc,5200000,,,det_1647,
2897,COM00448.00,2014,Clean coal,F.sbc,5047207,4927457,,det_2186,"The data given in the report for this year reflect the Company’s 0% ownership up to 28.04.2014 and 100% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (12/8)."
2898,COM00448.00,2014,Coal mined,F.sbc,5047207,4927457,,det_2186,"The data given in the report for this year reflect the Company’s 0% ownership up to 28.04.2014 and 100% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (12/8)."
2899,COM00448.00,2015,Clean coal,F.sbc,5211864,5211864,,det_2185,
2900,COM00448.00,2015,Coal mined,F.sbc,5211864,5211864,,det_2185,
2901,COM00448.00,2016,Clean coal,F.sbc,5104814,5104814,,det_1878,
2902,COM00448.00,2016,Coal mined,F.sbc,5104814,5104814,,det_1878,
2903,COM00448.00,2017,Clean coal,F.sbc,5044032,5044032,,det_1427,
2904,COM00448.00,2017,Coal mined,F.sbc,5044032,5044032,,det_1427,
2905,COM00480.00,2000,Clean coal,F.coal,90720,,,det_2167,
2906,COM00480.00,2000,Coal mined,F.coal,90720,,,det_2167,
2907,COM00480.00,2001,Clean coal,F.coal,1542240,,,det_2167,
2908,COM00480.00,2001,Coal mined,F.coal,1542240,,,det_2167,
2909,COM00480.00,2002,Clean coal,F.coal,1723680,,,det_2166,
2910,COM00480.00,2002,Coal mined,F.coal,1723680,,,det_2166,
2911,COM00480.00,2003,Clean coal,F.coal,2177280,,,det_2166,
2912,COM00480.00,2003,Coal mined,F.coal,2177280,,,det_2166,
2913,COM00480.00,2004,Clean coal,F.coal,2721600,,,det_2166,
2914,COM00480.00,2004,Coal mined,F.coal,2721600,,,det_2166,
2915,COM00480.00,2005,Clean coal,F.coal,3084480,,,det_2165,
2916,COM00480.00,2005,Coal mined,F.coal,3084480,,,det_2165,
2917,COM00480.00,2006,Clean coal,F.coal,3265920,,,det_2165,
2918,COM00480.00,2006,Coal mined,F.coal,3265920,,,det_2165,
2919,COM00480.00,2007,Clean coal,F.coal,2903040,,,det_2165,
2920,COM00480.00,2007,Coal mined,F.coal,2903040,,,det_2165,
2921,COM00480.00,2008,Clean coal,F.coal,3447360,,,det_2164,
2922,COM00480.00,2008,Coal mined,F.coal,3447360,,,det_2164,
2923,COM00480.00,2009,Clean coal,F.coal,2993760,,,det_2164,
2924,COM00480.00,2009,Coal mined,F.coal,2993760,,,det_2164,
2925,COM00480.00,2010,Clean coal,F.coal,2812320,,,det_2164,
2926,COM00480.00,2010,Coal mined,F.coal,2812320,,,det_2164,
2927,COM00480.00,2011,Clean coal,F.coal,3084480,,,det_2163,
2928,COM00480.00,2011,Coal mined,F.coal,3084480,,,det_2163,
2929,COM00480.00,2012,Clean coal,F.coal,3084480,,,det_2163,
2930,COM00480.00,2012,Coal mined,F.coal,3084480,,,det_2163,
2931,COM00480.00,2013,Clean coal,F.coal,3538080,,,det_2163,
2932,COM00480.00,2013,Coal mined,F.coal,3538080,,,det_2163,
2933,COM00480.00,2014,Clean coal,F.coal,4173120,,,det_2162,
2934,COM00480.00,2014,Coal mined,F.coal,4173120,,,det_2162,
2935,COM00480.00,2015,Clean coal,F.coal,4626720,,,det_2162,
2936,COM00480.00,2015,Coal mined,F.coal,4626720,,,det_2162,
2937,COM00480.00,2016,Clean coal,F.coal,3628800,,,det_2162,
2938,COM00480.00,2016,Coal mined,F.coal,3628800,,,det_2162,
2939,COM00480.00,2017,Clean coal,F.coal,5443200,,,det_1411,
2940,COM00480.00,2017,Coal mined,F.coal,5443200,,,det_1411,
2941,COM00480.00,2018,Clean coal,F.coal,7076160,,,det_1411,
2942,COM00480.00,2018,Coal mined,F.coal,7076160,,,det_1411,
2943,COM00480.00,2019,Clean coal,F.coal,6622560,,,det_1411,
2944,COM00480.00,2019,Coal mined,F.coal,6622560,,,det_1411,
2945,COM00482.00,2003,Clean coal,F.stc,5961500,,,det_1116,
2946,COM00482.00,2003,Coal mined,F.stc,5961500,,,det_1116,
2947,COM00482.00,2004,Clean coal,F.stc,6462100,,,det_1116,
2948,COM00482.00,2004,Coal mined,F.stc,6462100,,,det_1116,
2949,COM00482.00,2005,Clean coal,F.stc,6298600,,,det_1685,
2950,COM00482.00,2005,Coal mined,F.stc,6298600,,,det_1685,
2951,COM00482.00,2006,Clean coal,F.stc,8534500,,,det_1685,
2952,COM00482.00,2006,Coal mined,F.stc,8534500,,,det_1685,
2953,COM00482.00,2007,Clean coal,F.stc,8456200,,,det_1113,
2954,COM00482.00,2007,Coal mined,F.stc,8456200,,,det_1113,
2955,COM00482.00,2008,Clean coal,F.stc,7449400,,,det_1113,
2956,COM00482.00,2008,Coal mined,F.stc,7449400,,,det_1113,
2957,COM00482.00,2009,Clean coal,F.stc,6905000,,,det_1111,
2958,COM00482.00,2009,Coal mined,F.stc,6905000,,,det_1111,
2959,COM00482.00,2010,Clean coal,F.stc,6026200,,,det_1111,
2960,COM00482.00,2010,Coal mined,F.stc,6026200,,,det_1111,
2961,COM00482.00,2011,Clean coal,F.stc,5200800,,,det_1106,
2962,COM00482.00,2011,Coal mined,F.stc,5200800,,,det_1106,
2963,COM00482.00,2012,Clean coal,F.stc,4859900,,,det_1106,
2964,COM00482.00,2012,Coal mined,F.stc,4859900,,,det_1106,
2965,COM00482.00,2013,Clean coal,F.stc,4680800,,,det_1114,
2966,COM00482.00,2013,Coal mined,F.stc,4680800,,,det_1114,
2967,COM00482.00,2014,Clean coal,F.stc,4771600,,,det_1114,
2968,COM00482.00,2014,Coal mined,F.stc,4771600,,,det_1114,
2969,COM00482.00,2015,Clean coal,F.stc,4287200,,,det_1105,
2970,COM00482.00,2015,Coal mined,F.stc,4287200,,,det_1105,
2971,COM00482.00,2016,Clean coal,F.stc,4688600,,,det_1105,
2972,COM00482.00,2016,Coal mined,F.stc,4688600,,,det_1105,
2973,COM00482.00,2017,Clean coal,F.stc,4652600,,,det_1103,
2974,COM00482.00,2017,Coal mined,F.stc,4652600,,,det_1103,
2975,COM00482.00,2018,Clean coal,F.stc,5441600,,,det_1103,
2976,COM00482.00,2018,Coal mined,F.stc,5441600,,,det_1103,
2977,COM00482.00,2019,Clean coal,F.stc,6066300,,,det_1115,
2978,COM00482.00,2019,Coal mined,F.stc,6066300,,,det_1115,
2979,COM00482.00,2020,Clean coal,F.stc,6124000,,,det_1115,
2980,COM00482.00,2020,Coal mined,F.stc,6124000,,,det_1115,
2981,COM00483.00,2007,Clean coal,F.stc,1600000,,July-June,det_1984,Saleable production
2982,COM00483.00,2007,Coal mined,F.stc,1600000,,July-June,det_1984,Saleable production
2983,COM00483.00,2008,Clean coal,F.stc,1600000,,July-June,det_1985,Saleable production
2984,COM00483.00,2008,Coal mined,F.stc,1600000,,July-June,det_1985,Saleable production
2985,COM00483.00,2009,Clean coal,F.stc,2500000,,July-June,det_1985,Saleable production
2986,COM00483.00,2009,Coal mined,F.stc,2500000,,July-June,det_1985,Saleable production
2987,COM00483.00,2010,Clean coal,F.stc,2730000,,July-June,det_1983,Saleable production
2988,COM00483.00,2010,Coal mined,F.stc,2730000,,July-June,det_1983,Saleable production
2989,COM00483.00,2011,Clean coal,F.stc,5870000,,July-June,det_1983,Saleable production
2990,COM00483.00,2011,Coal mined,F.stc,5870000,,July-June,det_1983,Saleable production
2991,COM00483.00,2012,Clean coal,F.stc,6370000,,July-June,det_1982,Saleable production
2992,COM00483.00,2012,Coal mined,F.stc,6370000,,July-June,det_1982,Saleable production
2993,COM00483.00,2013,Clean coal,F.stc,8160000,,July-June,det_1982,Saleable production
2994,COM00483.00,2013,Coal mined,F.stc,8160000,,July-June,det_1982,Saleable production
2995,COM00483.00,2014,Clean coal,F.stc,7300000,,July-June,det_1982,Saleable production
2996,COM00483.00,2014,Coal mined,F.stc,7300000,,July-June,det_1982,Saleable production
2997,COM00483.00,2015,Clean coal,F.stc,8340000,,July-June,det_1982,Saleable production
2998,COM00483.00,2015,Coal mined,F.stc,8340000,,July-June,det_1982,Saleable production
2999,COM00483.00,2016,Clean coal,F.stc,6530000,,July-June,det_1265,Saleable production
3000,COM00483.00,2016,Coal mined,F.stc,6530000,,July-June,det_1265,Saleable production
3001,COM00483.00,2017,Clean coal,F.stc,6470000,,July-June,det_1265,Saleable production
3002,COM00483.00,2017,Coal mined,F.stc,6470000,,July-June,det_1265,Saleable production
3003,COM00483.00,2018,Clean coal,F.stc,6050000,,July-June,det_1265,Saleable production
3004,COM00483.00,2018,Coal mined,F.stc,6050000,,July-June,det_1265,Saleable production
3005,COM00483.00,2019,Clean coal,F.stc,6990000,,July-June,det_1265,Saleable production
3006,COM00483.00,2019,Coal mined,F.stc,6990000,,July-June,det_1265,Saleable production
3007,COM00489.00,2000,Clean coal,F.coc,9927000,,July-June,det_1140,
3008,COM00489.00,2000,Coal mined,F.coc,9927000,,July-June,det_1140,
3009,COM00489.00,2001,Clean coal,F.coc,11226000,,July-June,det_1140,
3010,COM00489.00,2001,Coal mined,F.coc,11226000,,July-June,det_1140,
3011,COM00489.00,2002,Clean coal,F.coc,10954000,,July-June,det_1138,
3012,COM00489.00,2002,Coal mined,F.coc,10954000,,July-June,det_1138,
3013,COM00489.00,2003,Clean coal,F.coc,10265000,,July-June,det_1138,
3014,COM00489.00,2003,Coal mined,F.coc,10265000,,July-June,det_1138,
3015,COM00489.00,2004,Clean coal,F.coc,10877000,,July-June,det_1138,
3016,COM00489.00,2004,Coal mined,F.coc,10877000,,July-June,det_1138,
3017,COM00489.00,2005,Clean coal,F.coc,13306000,,July-June,det_1137,
3018,COM00489.00,2005,Coal mined,F.coc,13306000,,July-June,det_1137,
3019,COM00489.00,2006,Clean coal,F.coc,14534000,,July-June,det_1137,
3020,COM00489.00,2006,Coal mined,F.coc,14534000,,July-June,det_1137,
3021,COM00489.00,2007,Clean coal,F.coc,14704000,,July-June,det_1137,
3022,COM00489.00,2007,Coal mined,F.coc,14704000,,July-June,det_1137,
3023,COM00489.00,2008,Clean coal,F.coc,12074000,,July-June,det_1148,
3024,COM00489.00,2008,Coal mined,F.coc,12074000,,July-June,det_1148,
3025,COM00489.00,2009,Clean coal,F.coc,13370000,,July-June,det_1148,
3026,COM00489.00,2009,Coal mined,F.coc,13370000,,July-June,det_1148,
3027,COM00489.00,2010,Clean coal,F.coc,13336000,,July-June,det_1148,
3028,COM00489.00,2010,Coal mined,F.coc,13336000,,July-June,det_1148,
3029,COM00489.00,2011,Clean coal,F.coc,10718000,,July-June,det_1136,
3030,COM00489.00,2011,Coal mined,F.coc,10718000,,July-June,det_1136,
3031,COM00489.00,2012,Clean coal,F.coc,10006000,,July-June,det_1136,
3032,COM00489.00,2012,Coal mined,F.coc,10006000,,July-June,det_1136,
3033,COM00489.00,2013,Clean coal,F.coc,12442000,,July-June,det_1136,
3034,COM00489.00,2013,Coal mined,F.coc,12442000,,July-June,det_1136,
3035,COM00489.00,2014,Clean coal,F.coc,14660000,,July-June,det_1673,
3036,COM00489.00,2014,Coal mined,F.coc,14660000,,July-June,det_1673,
3037,COM00489.00,2015,Clean coal,F.coc,17020000,,July-June,det_1673,
3038,COM00489.00,2015,Coal mined,F.coc,17020000,,July-June,det_1673,
3039,COM00489.00,2016,Clean coal,F.coc,17992000,,July-June,det_1673,
3040,COM00489.00,2016,Coal mined,F.coc,17992000,,July-June,det_1673,
3041,COM00489.00,2017,Clean coal,F.coc,14710000,,July-June,det_1870,
3042,COM00489.00,2017,Coal mined,F.coc,14710000,,July-June,det_1870,
3043,COM00489.00,2018,Clean coal,F.coc,15922000,,July-June,det_1870,
3044,COM00489.00,2018,Coal mined,F.coc,15922000,,July-June,det_1870,
3045,COM00489.00,2019,Clean coal,F.coc,17126000,,July-June,det_1870,
3046,COM00489.00,2019,Coal mined,F.coc,17126000,,July-June,det_1870,
3047,COM00499.00,2017,Clean coal,F.coal,500000,,,det_1426,
3048,COM00499.00,2017,Coal mined,F.coal,500000,,,det_1426,
3049,COM00499.00,2018,Clean coal,F.coal,700000,,,det_1426,
3050,COM00499.00,2018,Coal mined,F.coal,700000,,,det_1426,
3051,COM00499.00,2019,Clean coal,F.coal,600000,,,det_1426,
3052,COM00499.00,2019,Coal mined,F.coal,600000,,,det_1426,
3053,COM00501.00,2003,Clean coal,F.stc,2712400,,,det_1116,
3054,COM00501.00,2003,Coal mined,F.stc,2712400,,,det_1116,
3055,COM00501.00,2004,Clean coal,F.stc,2754800,,,det_1116,
3056,COM00501.00,2004,Coal mined,F.stc,2754800,,,det_1116,
3057,COM00501.00,2005,Clean coal,F.stc,2730000,,,det_1685,
3058,COM00501.00,2005,Coal mined,F.stc,2730000,,,det_1685,
3059,COM00501.00,2006,Clean coal,F.stc,2778100,,,det_1685,
3060,COM00501.00,2006,Coal mined,F.stc,2778100,,,det_1685,
3061,COM00501.00,2007,Clean coal,F.stc,3314900,,,det_1113,
3062,COM00501.00,2007,Coal mined,F.stc,3314900,,,det_1113,
3063,COM00501.00,2008,Clean coal,F.stc,3401100,,,det_1113,
3064,COM00501.00,2008,Coal mined,F.stc,3401100,,,det_1113,
3065,COM00501.00,2009,Clean coal,F.stc,3294600,,,det_1111,
3066,COM00501.00,2009,Coal mined,F.stc,3294600,,,det_1111,
3067,COM00501.00,2010,Clean coal,F.stc,3425000,,,det_1111,
3068,COM00501.00,2010,Coal mined,F.stc,3425000,,,det_1111,
3069,COM00501.00,2011,Clean coal,F.stc,2853100,,,det_1106,
3070,COM00501.00,2011,Coal mined,F.stc,2853100,,,det_1106,
3071,COM00501.00,2012,Clean coal,F.stc,2883200,,,det_1106,
3072,COM00501.00,2012,Coal mined,F.stc,2883200,,,det_1106,
3073,COM00501.00,2013,Clean coal,F.stc,3269500,,,det_1114,
3074,COM00501.00,2013,Coal mined,F.stc,3269500,,,det_1114,
3075,COM00501.00,2014,Clean coal,F.stc,3624100,,,det_1114,
3076,COM00501.00,2014,Coal mined,F.stc,3624100,,,det_1114,
3077,COM00501.00,2015,Clean coal,F.stc,3876600,,,det_1105,
3078,COM00501.00,2015,Coal mined,F.stc,3876600,,,det_1105,
3079,COM00501.00,2016,Clean coal,F.stc,3945300,,,det_1105,
3080,COM00501.00,2016,Coal mined,F.stc,3945300,,,det_1105,
3081,COM00501.00,2017,Clean coal,F.stc,3830400,,,det_1103,
3082,COM00501.00,2017,Coal mined,F.stc,3830400,,,det_1103,
3083,COM00501.00,2018,Clean coal,F.stc,4451700,,,det_1103,
3084,COM00501.00,2018,Coal mined,F.stc,4451700,,,det_1103,
3085,COM00501.00,2019,Clean coal,F.stc,4845900,,,det_1115,
3086,COM00501.00,2019,Coal mined,F.stc,4845900,,,det_1115,
3087,COM00501.00,2020,Clean coal,F.stc,4494000,,,det_1115,
3088,COM00501.00,2020,Coal mined,F.stc,4494000,,,det_1115,
3089,COM00502.00,2000,Clean coal,F.coc,1620000,,July-June,det_1140,
3090,COM00502.00,2000,Clean coal,F.coc,4878000,,,det_1140,
3091,COM00502.00,2000,Coal mined,F.coc,1620000,,July-June,det_1140,
3092,COM00502.00,2000,Coal mined,F.coc,4878000,,,det_1140,
3093,COM00502.00,2001,Clean coal,F.coc,2162000,,July-June,det_1140,
3094,COM00502.00,2001,Clean coal,F.coc,5090000,,,det_1140,
3095,COM00502.00,2001,Coal mined,F.coc,2162000,,July-June,det_1140,
3096,COM00502.00,2001,Coal mined,F.coc,5090000,,,det_1140,
3097,COM00502.00,2002,Clean coal,F.coc,4880000,,July-June,det_1138,
3098,COM00502.00,2002,Coal mined,F.coc,4880000,,July-June,det_1138,
3099,COM00502.00,2003,Clean coal,F.coc,5050000,,July-June,det_1138,
3100,COM00502.00,2003,Coal mined,F.coc,5050000,,July-June,det_1138,
3101,COM00502.00,2004,Clean coal,F.coc,5718000,,July-June,det_1138,
3102,COM00502.00,2004,Coal mined,F.coc,5718000,,July-June,det_1138,
3103,COM00502.00,2005,Clean coal,F.coc,5424000,,July-June,det_1137,
3104,COM00502.00,2005,Coal mined,F.coc,5424000,,July-June,det_1137,
3105,COM00502.00,2006,Clean coal,F.coc,5220000,,July-June,det_1137,
3106,COM00502.00,2006,Coal mined,F.coc,5220000,,July-June,det_1137,
3107,COM00502.00,2007,Clean coal,F.coc,4924000,,July-June,det_1137,
3108,COM00502.00,2007,Coal mined,F.coc,4924000,,July-June,det_1137,
3109,COM00502.00,2008,Clean coal,F.coc,4220000,,July-June,det_1148,
3110,COM00502.00,2008,Coal mined,F.coc,4220000,,July-June,det_1148,
3111,COM00502.00,2009,Clean coal,F.coc,5524000,,July-June,det_1148,
3112,COM00502.00,2009,Coal mined,F.coc,5524000,,July-June,det_1148,
3113,COM00502.00,2010,Clean coal,F.coc,4796000,,July-June,det_1148,
3114,COM00502.00,2010,Coal mined,F.coc,4796000,,July-June,det_1148,
3115,COM00502.00,2011,Clean coal,F.coc,5434000,,July-June,det_1136,
3116,COM00502.00,2011,Coal mined,F.coc,5434000,,July-June,det_1136,
3117,COM00502.00,2012,Clean coal,F.coc,2822000,,July-June,det_1136,
3118,COM00502.00,2012,Coal mined,F.coc,2822000,,July-June,det_1136,
3119,COM00502.00,2013,Clean coal,F.coc,5046000,,July-June,det_1136,
3120,COM00502.00,2013,Coal mined,F.coc,5046000,,July-June,det_1136,
3121,COM00502.00,2014,Clean coal,F.coc,5930000,,July-June,det_1673,
3122,COM00502.00,2014,Coal mined,F.coc,5930000,,July-June,det_1673,
3123,COM00502.00,2015,Clean coal,F.coc,6588000,,July-June,det_1673,
3124,COM00502.00,2015,Coal mined,F.coc,6588000,,July-June,det_1673,
3125,COM00502.00,2016,Clean coal,F.coc,2658000,,July-June,det_1673,
3126,COM00502.00,2016,Coal mined,F.coc,2658000,,July-June,det_1673,
3127,COM00503.00,2012,Clean coal,F.coal,3160000,3160000,July-June,det_2528,= 2.57 + 0.59 million tonnes
3128,COM00503.00,2012,Coal mined,F.coal,3160000,3160000,July-June,det_2528,= 2.57 + 0.59 million tonnes
3129,COM00503.00,2013,Clean coal,F.coal,3110000,3030000,July-June,det_2527,
3130,COM00503.00,2013,Coal mined,F.coal,3110000,3030000,July-June,det_2527,
3131,COM00503.00,2014,Clean coal,F.coal,2830000,2950000,July-June,det_2526,
3132,COM00503.00,2014,Coal mined,F.coal,2830000,2950000,July-June,det_2526,
3133,COM00503.00,2015,Clean coal,F.coal,2390000,2440000,July-June,det_2525,
3134,COM00503.00,2015,Coal mined,F.coal,2390000,2440000,July-June,det_2525,
3135,COM00503.00,2016,Clean coal,F.coal,2450000,2440000,July-June,det_2524,
3136,COM00503.00,2016,Coal mined,F.coal,2450000,2440000,July-June,det_2524,
3137,COM00503.00,2017,Clean coal,F.coal,2500000,2450000,July-June,det_1548,
3138,COM00503.00,2017,Coal mined,F.coal,2500000,2450000,July-June,det_1548,
3139,COM00504.00,2000,Clean coal,F.coc,1312000,,July-June,det_1552,
3140,COM00504.00,2000,Clean coal,F.stc,13413000,,July-June,det_1552,= 12261+1152 thousand tonnes
3141,COM00504.00,2000,Coal mined,F.coc,1312000,,July-June,det_1552,
3142,COM00504.00,2000,Coal mined,F.stc,13413000,,July-June,det_1552,= 12261+1152 thousand tonnes
3143,COM00504.00,2001,Clean coal,F.coc,1536000,,July-June,det_1552,
3144,COM00504.00,2001,Clean coal,F.stc,13295000,,July-June,det_1552,= 12037+1258 thousand tonnes
3145,COM00504.00,2001,Coal mined,F.coc,1536000,,July-June,det_1552,
3146,COM00504.00,2001,Coal mined,F.stc,13295000,,July-June,det_1552,= 12037+1258 thousand tonnes
3147,COM00504.00,2002,Clean coal,F.coc,1670000,,July-June,det_1688,"Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3148,COM00504.00,2002,Clean coal,F.stc,14545000,,July-June,det_1688,"= 13351+1194 thousand tonnes. Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3149,COM00504.00,2002,Coal mined,F.coc,1670000,,July-June,det_1688,"Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3150,COM00504.00,2002,Coal mined,F.stc,14545000,,July-June,det_1688,"= 13351+1194 thousand tonnes. Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3151,COM00504.00,2003,Clean coal,F.coc,1781000,,,det_1688,"Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3152,COM00504.00,2003,Clean coal,F.stc,15192000,,,det_1688,"= 13869+1323 thousand tonnes. Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3153,COM00504.00,2003,Coal mined,F.coc,1781000,,,det_1688,"Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3154,COM00504.00,2003,Coal mined,F.stc,15192000,,,det_1688,"= 13869+1323 thousand tonnes. Exxaro/Kumba changed their reporting period from the year 2002 to 2003. Therefore, the production specified for the year 2003 refers to the period January 2003 to December 2003, while the production specified for 2002 refers to July 2001 to June 2002."
3155,COM00504.00,2004,Clean coal,F.coc,1972000,,,det_1688,
3156,COM00504.00,2004,Clean coal,F.stc,15786000,,,det_1688,= 14383+1403 thousand tonnes
3157,COM00504.00,2004,Coal mined,F.coc,1972000,,,det_1688,
3158,COM00504.00,2004,Coal mined,F.stc,15786000,,,det_1688,= 14383+1403 thousand tonnes
3159,COM00504.00,2005,Clean coal,F.coc,1859000,,,det_1688,
3160,COM00504.00,2005,Clean coal,F.stc,16124000,,,det_1688,= 14573+1551 thousand tonnes
3161,COM00504.00,2005,Coal mined,F.coc,1859000,,,det_1688,
3162,COM00504.00,2005,Coal mined,F.stc,16124000,,,det_1688,= 14573+1551 thousand tonnes
3163,COM00504.00,2006,Clean coal,F.coc,1716000,,,det_1687,
3164,COM00504.00,2006,Clean coal,F.stc,16590000,,,det_1687,= 14417+2173 thousand tonnes
3165,COM00504.00,2006,Coal mined,F.coc,1716000,,,det_1687,
3166,COM00504.00,2006,Coal mined,F.stc,16590000,,,det_1687,= 14417+2173 thousand tonnes
3167,COM00504.00,2007,Clean coal,F.coc,2233000,,,det_1686,
3168,COM00504.00,2007,Clean coal,F.stc,15995000,,,det_1686,= 14510+1485 thousand tonnes
3169,COM00504.00,2007,Coal mined,F.coc,2233000,,,det_1686,
3170,COM00504.00,2007,Coal mined,F.stc,15995000,,,det_1686,= 14510+1485 thousand tonnes
3171,COM00504.00,2008,Clean coal,F.coc,2233000,,,det_1686,
3172,COM00504.00,2008,Clean coal,F.stc,15968000,,,det_1686,= 14581+1387 thousand tonnes
3173,COM00504.00,2008,Coal mined,F.coc,2233000,,,det_1686,
3174,COM00504.00,2008,Coal mined,F.stc,15968000,,,det_1686,= 14581+1387 thousand tonnes
3175,COM00504.00,2009,Clean coal,F.coc,1752000,,,det_1109,
3176,COM00504.00,2009,Clean coal,F.stc,16131000,,,det_1109,= 14924+1207 thousand tonnes
3177,COM00504.00,2009,Coal mined,F.coc,1752000,,,det_1109,
3178,COM00504.00,2009,Coal mined,F.stc,16131000,,,det_1109,= 14924+1207 thousand tonnes
3179,COM00504.00,2010,Clean coal,F.coc,1207000,,,det_1109,
3180,COM00504.00,2010,Clean coal,F.stc,16365000,,,det_1109,= 14924+1441 thousand tonnes
3181,COM00504.00,2010,Coal mined,F.coc,1207000,,,det_1109,
3182,COM00504.00,2010,Coal mined,F.stc,16365000,,,det_1109,= 14924+1441 thousand tonnes
3183,COM00504.00,2011,Clean coal,F.coc,1207000,,,det_1109,
3184,COM00504.00,2011,Clean coal,F.stc,16369000,,,det_1109,= 14909+1460 thousand tonnes
3185,COM00504.00,2011,Coal mined,F.coc,1207000,,,det_1109,
3186,COM00504.00,2011,Coal mined,F.stc,16369000,,,det_1109,= 14909+1460 thousand tonnes
3187,COM00504.00,2012,Clean coal,F.coc,2027000,,,det_2520,
3188,COM00504.00,2012,Clean coal,F.stc,15489000,,,det_2520,
3189,COM00504.00,2012,Coal mined,F.coc,2027000,,,det_2520,
3190,COM00504.00,2012,Coal mined,F.stc,15489000,,,det_2520,
3191,COM00504.00,2013,Clean coal,F.coc,1908000,,,det_2520,
3192,COM00504.00,2013,Clean coal,F.stc,15904000,,,det_2520,
3193,COM00504.00,2013,Coal mined,F.coc,1908000,,,det_2520,
3194,COM00504.00,2013,Coal mined,F.stc,15904000,,,det_2520,
3195,COM00504.00,2014,Clean coal,F.coc,2120000,,,det_2520,
3196,COM00504.00,2014,Clean coal,F.stc,16719000,,,det_2520,
3197,COM00504.00,2014,Coal mined,F.coc,2120000,,,det_2520,
3198,COM00504.00,2014,Coal mined,F.stc,16719000,,,det_2520,
3199,COM00504.00,2015,Clean coal,F.coc,1856000,,,det_2522,
3200,COM00504.00,2015,Clean coal,F.stc,21637000,,,det_2522,
3201,COM00504.00,2015,Coal mined,F.coc,1856000,,,det_2522,
3202,COM00504.00,2015,Coal mined,F.stc,21637000,,,det_2522,
3203,COM00504.00,2016,Clean coal,F.coc,1985000,,,det_2522,
